id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1589734305638789120|https://twitter.com/haventsIept/status/1589734305638789120|2022-11-07 21:39:28+00:00|@youdidntouch @flomeaIy @lcvemarks babes, i watched banana fish twice, read 7 husbands of evelyn hugo and the song of Achille, ive watched andrew’s spiderman losing gwen so many times that i cannot count, ive seen tom’s sp losing his aunt and adrew’s SP saving mj and crying coz he didnt saved his, im tough||0|0|0
1582571394797170689|https://twitter.com/_myeutopia/status/1582571394797170689|2022-10-19 03:16:37+00:00|"I think after reading the song of achille i'm gonna read cemetery boys apparently there's a trans MC and i WANT my representation as trans gay dumbass

(I'm still reading covenant tho)"||0|0|0
1574628449402384384|https://twitter.com/steeventltc/status/1574628449402384384|2022-09-27 05:14:12+00:00|@inputfloat @strawb3rrmy The song of achilles (le chant d’Achille) hein||2|0|1
1572101686117761024|https://twitter.com/KingAkhilleus/status/1572101686117761024|2022-09-20 05:53:44+00:00|One guy from my promo is reading The Song of Achille... Little guy...Are u... One of my team ?||0|0|2
1571918669902381059|https://twitter.com/amarisgrace_/status/1571918669902381059|2022-09-19 17:46:30+00:00|@Cha0ticcNeutral libros fav: the song of achille, red white royal blue y the seven husbands of eveletn hugo||0|0|17
1571112333086433281|https://twitter.com/rakyhARTness/status/1571112333086433281|2022-09-17 12:22:24+00:00|• La canzone di Achille / The song of Achilles ~ Madeline Miller https://t.co/SkM4I5EiFE||1|0|7
1566097466273021954|https://twitter.com/P4NDALILY/status/1566097466273021954|2022-09-03 16:15:07+00:00|@pandoralovr yeah didnt you know? achille is an original character from the song of achille🙄||1|0|1
1565324224813846528|https://twitter.com/mylovechoisan/status/1565324224813846528|2022-09-01 13:02:32+00:00|"i started reading ""the song of achille"""||0|0|0
1563290070399864837|https://twitter.com/TotoroIsPurple/status/1563290070399864837|2022-08-26 22:19:31+00:00|I am finally doing it, no more being a coward 😀 everyone told me that The Song of Achille would make me cry, let’s seee if it really does https://t.co/NuQy2wbnFI||0|0|5
1563166960539803648|https://twitter.com/Robbin_V/status/1563166960539803648|2022-08-26 14:10:20+00:00|@stan_euro1 @_probka Sekret's performance was a mess. Maruv's performance of Siren Song in Vidbir was a lot more polished and she would have improved on the Eurovision stage. As for Stripper: you're right, I'd have expected Achille to do much better with televoters, actually. Guess it was the song.||0|0|1
1561481552646791170|https://twitter.com/Arnegundis/status/1561481552646791170|2022-08-21 22:33:07+00:00|"""In the darkness, two shadows, reaching through the hopeless, heavy dusk. Their hands meet, and light spills in a flood like a hundred golden urns pouring out of the sun."" The song of Achille, Madeline Miller https://t.co/iQMAs8MoaQ"||0|0|4
1561076837283151872|https://twitter.com/chocochipgguk/status/1561076837283151872|2022-08-20 19:44:56+00:00|so like, i finished the song of achille and bro😭💔||0|0|0
1560725488842117121|https://twitter.com/bgo_ow/status/1560725488842117121|2022-08-19 20:28:48+00:00|"I was easy to ignore. It was not so very different from home, really.

- the song of Achille"||0|0|0
1559107449982001154|https://twitter.com/luvnanaxx/status/1559107449982001154|2022-08-15 09:19:17+00:00|"hii i really need new moots who are active ! some of my fav books!

•shatter me series 
•heartless 
•the song of achille
rt pleaseeeeeee 🫶🏻 #booktwt"|'booktwt'|0|0|8
1558576297005162503|https://twitter.com/vivelesdauphin/status/1558576297005162503|2022-08-13 22:08:40+00:00|I want to read the song of Achille again ,,,, like I want to forgot this book and read it again , this book was so good||0|0|0
1558198365112139777|https://twitter.com/dearestjuliana/status/1558198365112139777|2022-08-12 21:06:54+00:00|@averymurder …baby, I don’t know if you’re being sarcastic 😭 but if you’re not then what I mean is anything that’s written by Madeline Miller (The Song of Achille &amp; Circe)||1|0|0
1558191070034403328|https://twitter.com/MariadeleBocca1/status/1558191070034403328|2022-08-12 20:37:55+00:00|@t0nyyates @somewhatsubparr The Song of Achille is SO good and Miller can take the credit for starting a fashion of retelling Greek myths again (e.g. Pat Barker). Hers are still the best and agree about the comparison to Renault.||1|0|1
1557730719371128833|https://twitter.com/sunfyrree/status/1557730719371128833|2022-08-11 14:08:39+00:00|i’m reading the song of achille again dont ask me why i love pain and ana||4|0|0
1555110107566018562|https://twitter.com/user74547/status/1555110107566018562|2022-08-04 08:35:16+00:00|"@gcldenlouis O.M.G YES so oh no wait my favorite book is french 😭😭😭 anyways "" the girls i've been"" is sooo cool, i like ""the song of Achille"" too and "" the grace year "" omgggg it's a dystopia, and a feminist novel ! "" After the fire "" is really good too ! That's it !!"||0|0|0
1555090283435638785|https://twitter.com/milkylily_/status/1555090283435638785|2022-08-04 07:16:30+00:00|@kdramasilove the song of achille, everything I never told you, the catcher in the rye, the truth about harry quebert, more than this||1|0|1
1550488367468609536|https://twitter.com/prod3guk/status/1550488367468609536|2022-07-22 14:30:08+00:00|I am spam with the song of achille but that book is so good ???!||0|0|0
1550372963236679681|https://twitter.com/prod3guk/status/1550372963236679681|2022-07-22 06:51:33+00:00|im reading the song of Achille and omggg their love is so pure||0|0|0
1549499632702693379|https://twitter.com/yujisatogepi/status/1549499632702693379|2022-07-19 21:01:15+00:00|watch me learn how to do a twitter bot like the one for the Song of Achille. this way i will put all the quote i have noted🤩||1|0|1
1544313025750081537|https://twitter.com/AudreyChinWrite/status/1544313025750081537|2022-07-05 13:31:31+00:00|The Song of Achilles (bookdepository.com/Song-Achilles-…), Madeline Miller's riff on the Achille's legend is narrated from the viewpoint of Achilles' companion/lover Patroclus.||1|0|0
1542509201947127809|https://twitter.com/J4n__4/status/1542509201947127809|2022-06-30 14:03:46+00:00|"I just finished The Song of Achilles, I am not okay... 

Je viens de finir Le Chant d'Achille, je ne vais pas bien..."||0|0|0
1541518854563807233|https://twitter.com/luvnanaxx/status/1541518854563807233|2022-06-27 20:28:29+00:00|@sanktdior the song of achille||0|0|1
1540294365482041345|https://twitter.com/luvmed_/status/1540294365482041345|2022-06-24 11:22:48+00:00|@diorlvin yesss I’m reading normal people currently and I also bought the song of Achille||1|0|1
1539683710831845377|https://twitter.com/framesalone/status/1539683710831845377|2022-06-22 18:56:17+00:00|"the song of achille
https://t.co/vGNKhAmQeZ twitter.com/taylorturnpage…"||0|1|2
1538280542839390209|https://twitter.com/shattermety/status/1538280542839390209|2022-06-18 22:00:35+00:00|"hii i’m new to #booktwt &amp; im looking for mutuals 🫂💗

these books are some of my favs:
- it ends with us
- lauren asher books
- colleen hoover books
- shatter me
- the love hypothesis
- the inheritance games
- the song of achille
 like/rt to be moots :) i’d love to be friends 💛"|'booktwt'|8|2|81
1535594274250801155|https://twitter.com/Tahiaa__Touness/status/1535594274250801155|2022-06-11 12:06:19+00:00|@linaasr The song of Achille||1|0|0
1533200094513840129|https://twitter.com/credulousbaby/status/1533200094513840129|2022-06-04 21:32:42+00:00|The song of Achille Lauro is playing in my head right now twitter.com/SHARKSL0VEBLOO…||1|0|8
1532980308450197505|https://twitter.com/soleluna222/status/1532980308450197505|2022-06-04 06:59:21+00:00|No i can’t get over the Hannigram/Achille and Patroclus parallels….I think I’m gonna read the song of Achilles||1|1|6
1532956004891369472|https://twitter.com/cattellpillar/status/1532956004891369472|2022-06-04 05:22:47+00:00|@mlbbfess The song of achille?||1|0|0
1532286894066880512|https://twitter.com/ileane_mnr/status/1532286894066880512|2022-06-02 09:03:58+00:00|"1 - nick 
2- charlie, self harm, ed, suicide
3 - drums scene
4 - 4
5- nick and charlie 
6 - the song of Achille 
7 - 37 
8 - kit connor, to hug him
9 - dont delete the kisses 
10 - aled/ david

@OMRlover my response :)"||0|0|1
1531652076312608770|https://twitter.com/mikkarteu/status/1531652076312608770|2022-05-31 15:01:26+00:00|loe may gusto ba dito ng the song of achille... for 500 hehdhsjsjd||0|0|0
1531182978449264641|https://twitter.com/idkbutienjoyit/status/1531182978449264641|2022-05-30 07:57:24+00:00|IS THERE ANYONE THERE WHO READ THE SONG OF ACHILLE SO I CAN SCREAM IN THEIR DMS BC IM ABOUT TO COMBUST||0|0|1
1525847629900685312|https://twitter.com/entenkwkm/status/1525847629900685312|2022-05-15 14:36:38+00:00|【Popular No.4 Topics in United States of America!】San Marino Eurovision 2022 entry Achille Lauro and the song he will be singing||0|0|0
1525749533191323654|https://twitter.com/soittgoess/status/1525749533191323654|2022-05-15 08:06:50+00:00|actually i’m happy with italy’s results. they did all they can do and streams of the song is pretty well too. the thing i am not happy with is definitely san marino’s non qualification. Achille Lauro put so much effort in his performance and he deserved so much better than this||2|3|22
1524934416522420232|https://twitter.com/pticknor/status/1524934416522420232|2022-05-13 02:07:51+00:00|@melodyannhaase @AchilleIDOL @Brooke_Scullion My 8yo daughter cried for a solid 10 minutes when Brooke didn't qualify (I like the song too). Not a fan of Achille's song at all but I thought he'd qualify after that performance. OTOH, Romania getting in was a nice surprise. Totally catchy but wasn't favored to qualify.||1|0|1
1524930036003790848|https://twitter.com/carringtonlh/status/1524930036003790848|2022-05-13 01:50:27+00:00|"San Marino 🇸🇲- Rocker bad boy! I liked the song and the performance, but I guess people found Achille Lauro too evocative (derivative?) of last year's champs #Maneskin
#Eurovision"|'Maneskin', 'Eurovision'|1|0|0
1524869138560212999|https://twitter.com/SapoTony/status/1524869138560212999|2022-05-12 21:48:27+00:00|Achille Lauro NQ....... What a mess 😅 Certainly disappointed a lot of Italians in the audience, even me, Who wasnt' a fan of the song, but would have appreciated It in the final, if other liked It that way. #Eurovision|'Eurovision'|0|0|1
1524864807106920448|https://twitter.com/jugodemangga/status/1524864807106920448|2022-05-12 21:31:15+00:00|San Marino, that staging is amazing. I have to say it's one of the best this year. But I think the song itself is a turn off for juries. Regardless of that, Achille is already a successful singer👏 #Eurovision|'Eurovision'|1|0|1
1524838479443677208|https://twitter.com/ValeriaSxox/status/1524838479443677208|2022-05-12 19:46:38+00:00|#Australia unlike participating after Achille Lauro the song is actually ok but a bit of a downer now #Eurovision #ESC2022 #Eurovision2022|'Australia', 'Eurovision', 'ESC2022', 'Eurovision2022'|0|0|0
1524837631032446977|https://twitter.com/evan_weaver7/status/1524837631032446977|2022-05-12 19:43:16+00:00|"San Marino 🇸🇲: 😲 The staging elevated this song SOO much, ""Stripper"" by Achille Lauro is most definitely qualifying, and I wasn't even a fan of the song before. I am now. 8.5/10

#Eurovision"|'Eurovision'|1|0|0
1524817747535962113|https://twitter.com/s_jhs96/status/1524817747535962113|2022-05-12 18:24:15+00:00|San Marino, I see people going wild, but I just don't get it. I'm just confused watching it; not my kind of thing if I'm honest. But Achille is one hell of a performer and puts his all into the song.||1|0|0
1523585834754084865|https://twitter.com/BlueRigel4/status/1523585834754084865|2022-05-09 08:49:04+00:00|🇸🇲: told y'all to be wary of achille's staging! this is batshit crazy and even if people aren't a fan of the song this can qualify on staging alone||1|0|0
1522237617474965505|https://twitter.com/deandraker/status/1522237617474965505|2022-05-05 15:31:44+00:00|@athenaesc I want Achille to qualify because I like the song and that staging is pretty but that 30 seconds of his arm swaying is giving me nothing at all. I am almost certain he will also suffer with the Maneskin comparison once casual viewers see the performance.||1|0|4
1522206007421595649|https://twitter.com/patrickjfl/status/1522206007421595649|2022-05-05 13:26:08+00:00|🇸🇲 Achille lets out his usual screams at various parts of the song. There's also a great shot where he's in silhouette with the guitarist against the red LED screen and he blows him a kiss. Huge contrast with Malta #Eurovision|'Eurovision'|1|1|3
1522203563916599297|https://twitter.com/patrickjfl/status/1522203563916599297|2022-05-05 13:16:25+00:00|San Marino is another country where the lighting feels far too dark. Achille is barely visible for much of the performance. The LED floors work pretty well, with some stop-motion style eyes appearing midway into the song #Eurovision|'Eurovision'|1|0|1
1522203151532765184|https://twitter.com/TellyStats/status/1522203151532765184|2022-05-05 13:14:47+00:00|#SanMarino - Achille in a black cowboy costume, eye graphics on the floor like Georgia. Lots of props, the song ends with him riding on the bull. #Eurovision #ESC2022|'SanMarino', 'Eurovision', 'ESC2022'|0|1|3
1522029408915238915|https://twitter.com/OvertEccentric/status/1522029408915238915|2022-05-05 01:44:23+00:00|At first, I found the song underwhelming because I knew his past work, but I've grown fond of what it does over time, and the thing is Achille will kill a stage show.||1|0|1
1522029405190881280|https://twitter.com/OvertEccentric/status/1522029405190881280|2022-05-05 01:44:22+00:00|Don't let the simplicity of the song fool you. Achille has packed the song with seduction and sex. From the basic beat, which mimics the exaggerated swaying of hips, to lyrics that mix elements of BDSM and sexual culture with buzzwords in English, the song is built to seduce you.||1|0|2
1520742592593514496|https://twitter.com/yetI_sal/status/1520742592593514496|2022-05-01 12:31:02+00:00|I went to my school library and idk why I decided to took the Iliad by Homer. Since I read the song of Achille I’m so interested in Greek mythology!||1|0|3
1520455390907015168|https://twitter.com/looney_joe/status/1520455390907015168|2022-04-30 17:29:48+00:00|"🇷🇴 I dunno, there's definitely a vibe of Romania starting to get their shit together. The song's catchy and there's some kind of staging concept going in, which is more than you can say about other recent entries of theirs.
🇸🇲 Achille Lauro is such a good performer..."||1|0|3
1520446762040934401|https://twitter.com/Angelagigilove/status/1520446762040934401|2022-04-30 16:55:31+00:00|THE SONG OF ACHILLE 😍 twitter.com/obiwanlokii/st…||0|0|0
1520215130432102400|https://twitter.com/skuukzkai/status/1520215130432102400|2022-04-30 01:35:05+00:00|@Shirobstboy_ the song of achille - madeline miller||0|0|0
1520146854524211204|https://twitter.com/EmilioCrespin2/status/1520146854524211204|2022-04-29 21:03:47+00:00|"@unibcarlson Don't really get from the Iliad by Homer and the Song of Achille's. When Baker writes, ""Great Achilles. Brilliant Achilles, shining Achilles, godlike Achilles … How the epithets pile up."" (Baker 3) We can see some mockery in the tone and how its presented. When Brises says they"||1|0|0
1519388321612451840|https://twitter.com/angyxs1/status/1519388321612451840|2022-04-27 18:49:39+00:00|la canzone di achille (the song of achilles) https://t.co/JD6DYoQoPg||1|0|0
1518695446830587904|https://twitter.com/yetI_sal/status/1518695446830587904|2022-04-25 20:56:25+00:00|@niamhsbookshelf The song of Achille||0|0|0
1518364549082009601|https://twitter.com/youngroyalstwt/status/1518364549082009601|2022-04-24 23:01:33+00:00|If people think that the Wilmon and Narlie comparisons are annoying now They better pray that The song of Achille… — ohhhh i never read it but ill trust u on this curiouscat.me/youngroyalstwt…||0|0|0
1518257247910248449|https://twitter.com/AsSlyAsAFlower/status/1518257247910248449|2022-04-24 15:55:10+00:00|"@LinditaStan 29: 🇸🇲 Achille Lauro - Stripper

it's catchy idk also i like his sensual way of selling the song

https://t.co/m0QobwXUhX"||1|0|2
1517836256264208384|https://twitter.com/escxjakobs/status/1517836256264208384|2022-04-23 12:02:18+00:00|"24) San Marino 🇸🇲 

Ngl I had never thought seeing Achille representing, I bet none of us saw it coming. It is pretty iconic if u ask but the song itself isn’t that good nor iconic. Since he is a performer, he might qualify.

https://t.co/cYBWsc03kG"||1|0|1
1517029454266126336|https://twitter.com/CrazySammaPol/status/1517029454266126336|2022-04-21 06:36:21+00:00|"You heard it: @AchilleIDOL will represent #SanMarino at #Eurovision 2022 in Turin with the song “Stripper”.

Last Saturday, Ministry of Tourism announced a meet&amp;greet event with Achille fans in San Marino.

It got cancelled after just 4 hours.

#IDontKnow twitter.com/SanMarino_RTV/…"|'SanMarino', 'Eurovision', 'IDontKnow'|0|0|4
1516876782569467904|https://twitter.com/iwbysvicplease/status/1516876782569467904|2022-04-20 20:29:41+00:00|@ventannix BEAUTIFUL BOY AGNE GO GO GO YOU HAVE TO WATCH IT AND YOU HAVE TO READ THE SONG OF ACHILLE I WANNA TALK ABT THIS BOOK W U||0|0|0
1515914095773507585|https://twitter.com/yetI_sal/status/1515914095773507585|2022-04-18 04:44:19+00:00|@mailovesbooks The best is The Song Of Achille and the worst I think it’s Normal People but it wasn’t bad, just a lil bit boring and repetitive||0|0|0
1514452461985177608|https://twitter.com/yetI_sal/status/1514452461985177608|2022-04-14 03:56:18+00:00|@4WARNERZ The song of Achille or Anne of green gables or the Harry Potter series !||0|0|1
1512744330142031878|https://twitter.com/BlueRigel4/status/1512744330142031878|2022-04-09 10:48:48+00:00|🇸🇲 not qualify: just as easily as one can get attracted to achille's stage presence, one can get turned off by his...rather unusual demeanour. and despite the number of songwriters, the song really is rather repetitive and could get uninteresting. plus san marino's qualification||1|0|3
1512067828349734918|https://twitter.com/haventsIept/status/1512067828349734918|2022-04-07 14:00:37+00:00|@bilsgirIfriend @bilslimelight finish the song of achille before.||0|0|0
1509153719513980928|https://twitter.com/misslourry/status/1509153719513980928|2022-03-30 13:01:00+00:00|If someone has read The Song of Achille, can you tell me if it's not too much about history and if it's good||0|0|0
1509149999455776773|https://twitter.com/misslourry/status/1509149999455776773|2022-03-30 12:46:13+00:00|"Very soon is my cousins' birthday 
For one I want to buy her a book so if you have recommandations, I was thinking about The Song of Achille
And for the other one I want to buy a Rock vinyl like ACDC or Queen, something like that"||0|0|1
1506208154832740355|https://twitter.com/JOSHTheTwoOfUs/status/1506208154832740355|2022-03-22 09:56:22+00:00|"34. 🇸🇲 SAN MARINO 🇸🇲

I'm not sold on this yet. I think Achille Lauro needs to work more on how he presents himself, as I feel he projects a slight aura of arrogance. Maybe the song needs it, but it's a bit off-putting for me. Maybe he should loosen up and have more fun on stage?"||1|0|0
1505281682391416841|https://twitter.com/InNomeDellaLuna/status/1505281682391416841|2022-03-19 20:34:54+00:00|San Marino 🇸🇲 Achille Lauro ~ Stripper: i like the punk rock vibe of the song, but i’m no fan of the lyrics: the random english words thrown in and the repetitive chorus especially. and maybe i’m just too gay for this, but i don’t like his whole vibe… just my opinion! https://t.co/8T5cLHgizY||1|0|0
1503887074512064512|https://twitter.com/bsrcmae/status/1503887074512064512|2022-03-16 00:13:14+00:00|just finished the song of Achille :) im crying :)) learned that the man Im in love with was dating another girl but this book managed to hurt me even more somehow||0|0|3
